ImpressionID,CampaignName,AdvertiserName,PublisherName,AdFormat,DeviceType,EventTime,EventType,Revenue,Cost,PixelFired,CreativeID
SIMP2014410,BrandAwareness,OmniAds,TechForum,interstitial,Mobile,2025-04-01 10:17:28.248179,impression,0.0,0.9721,Y,CR6144
SIMP2014411,Holiday Promo,Innotech,FashionMag,banner,Mobile,2025-05-05 22:18:02.248179,impression,0.0,0.6366,N,CR8059
SIMP2014412,Retargeting,Acme Corp,NewsToday,richmedia,Desktop,2025-05-08 01:06:43.248179,impression,0.0,0.2127,Y,CR6524
SIMP2014413,Holiday Promo,Adverto,TechForum,video,Tablet,2025-05-30 11:40:05.248179,impression,0.0,1.8617,N,CR6875
SIMP2014414,NewLaunch,Acme Corp,MovieHub,banner,Mobile,2023-11-06 04:15:01.248179,impression,0.0,0.965,N,CR6910
SIMP2014415,Holiday Promo,OmniAds,TechForum,native,Mobile,2025-06-28 04:58:35.248179,impression,0.0,1.9019,N,CR4574
SIMP2014416,NewLaunch,OmniAds,CookingBlog,richmedia,Desktop,2025-01-12 09:12:13.248179,impression,0.0,0.1347,N,CR2271
SIMP2014417,Prospect_Camp,Globex,CookingBlog,native,Desktop,2025-08-03 00:06:57.248179,impression,0.0,1.4095,Y,CR5871
SIMP2014418,BrandAwareness,BlueSky,MovieHub,banner,Mobile,2025-05-19 02:28:10.248179,impression,0.0,1.4247,Y,CR3685
SIMP2014419,Video_Boost,Marketify,FashionMag,native,Tablet,2025-03-11 01:49:40.248179,impression,0.0,1.2715,Y,CR2578
SIMP2014420,Video_Boost,Innotech,MovieHub,richmedia,Tablet,2025-10-24 12:16:01.248179,impression,0.0,1.4131,Y,CR3943
SIMP2014421,Video_Boost,Marketify,MovieHub,video,Mobile,2025-09-11 22:08:13.248179,click,21.67,0.1027,Y,CR1952
SIMP2014422,Prospect_Camp,Marketify,CookingBlog,interstitial,Mobile,2024-05-13 21:11:48.248179,impression,0.0,1.6934,Y,CR6871
SIMP2014423,Holiday Promo,Acme Corp,FashionMag,native,Mobile,2024-10-15 12:19:38.248179,impression,0.0,0.642,Y,CR5520
SIMP2014424,Holiday Promo,Acme Corp,CookingBlog,interstitial,Desktop,2024-07-25 03:47:56.248179,impression,0.0,0.9956,Y,CR4885
SIMP2014425,Video_Boost,Innotech,NewsToday,native,Desktop,2024-07-27 09:40:48.248179,impression,0.0,0.8948,Y,CR1437
SIMP2014426,BrandAwareness,Acme Corp,MovieHub,native,Desktop,2023-12-14 11:01:45.248179,impression,0.0,0.5877,Y,CR9617
SIMP2014427,Holiday Promo,Acme Corp,SportsDaily,native,Tablet,2024-06-25 13:56:35.248179,impression,0.0,1.5895,Y,CR8295
SIMP2014428,Summer_Sale,Marketify,SportsDaily,richmedia,Mobile,2025-03-18 17:08:53.248179,impression,0.0,1.1449,N,CR8942
SIMP2014429,AppInstall,Marketify,SportsDaily,native,Tablet,2023-12-23 19:25:55.248179,impression,0.0,0.4469,Y,CR3644
SIMP2014430,Prospect_Camp,BlueSky,TechForum,banner,Tablet,2024-08-07 20:19:40.248179,impression,0.0,0.2566,N,CR5106
SIMP2014431,Video_Boost,Innotech,TechForum,banner,Desktop,2025-10-01 15:29:02.248179,impression,0.0,0.8028,N,CR1016
SIMP2014432,AppInstall,Adverto,TechForum,native,Tablet,2024-03-28 06:45:14.248179,impression,0.0,0.8437,Y,CR9255
SIMP2014433,Retargeting,BlueSky,MovieHub,richmedia,Mobile,2024-10-03 15:28:12.248179,impression,0.0,0.9421,Y,CR1788
SIMP2014434,Prospect_Camp,Acme Corp,NewsToday,interstitial,Mobile,2024-01-01 15:04:42.248179,impression,0.0,0.1538,Y,CR6954
SIMP2014435,AppInstall,Acme Corp,TechForum,video,Mobile,2024-05-24 09:28:57.248179,impression,0.0,0.9589,N,CR1388
SIMP2014436,Video_Boost,Innotech,MovieHub,native,Desktop,2025-04-07 21:07:40.248179,impression,0.0,1.6999,Y,CR6664
SIMP2014437,Video_Boost,Innotech,TechForum,richmedia,Mobile,2024-02-18 07:13:15.248179,impression,0.0,1.2986,Y,CR3900
SIMP2014438,AppInstall,Adverto,SportsDaily,richmedia,Desktop,2023-12-26 02:51:24.248179,impression,0.0,0.9744,Y,CR3903
SIMP2014439,BrandAwareness ,BlueSky,SportsDaily,native,Desktop,2024-02-13 04:15:42.248179,click,43.12,1.2585,N,CR5530
SIMP2014440,Prospect_Camp,Globex,MovieHub,richmedia,Tablet,2025-06-23 10:28:58.248179,impression,0.0,0.2219,N,CR4312
SIMP2014441,AppInstall,Innotech,CookingBlog,richmedia,Mobile,2025-06-08 16:35:48.248179,impression,0.0,0.056,N,CR8497
SIMP2014442,AppInstall,OmniAds,FashionMag,native,Desktop,2025-06-20 19:28:25.248179,impression,0.0,1.6293,Y,CR2767
SIMP2014443,Retargeting,Acme Corp,NewsToday,richmedia,Mobile,2025-04-28 14:53:46.248179,conversion,40.46,1.5515,Y,CR1077
SIMP2014444,Prospect_Camp,Innotech,FashionMag,interstitial,Mobile,2025-09-24 14:07:41.248179,impression,0.0,1.2419,Y,CR2759
SIMP2014445,Summer_Sale,Innotech,TechForum,video,Desktop,2023-11-25 19:07:30.248179,impression,0.0,0.2988,N,CR4871
SIMP2014446,Summer_Sale,Innotech,MovieHub,video,Desktop,2024-03-27 11:58:01.248179,impression,0.0,1.349,Y,CR5252
SIMP2014447,Summer_Sale,Adverto,FashionMag,banner,Mobile,2025-09-10 02:01:26.248179,impression,0.0,1.8077,Y,CR2386
SIMP2014448,AppInstall,Acme Corp,MovieHub,interstitial,Desktop,2024-07-16 08:52:58.248179,impression,0.0,1.6742,N,CR7713
SIMP2014449,Summer_Sale,Adverto,TechForum,native,Tablet,2025-02-25 13:36:28.248179,click,23.0,0.3655,Y,CR6173
SIMP2014450,Video_Boost,Globex,CookingBlog,interstitial,Desktop,2024-07-04 03:57:29.248179,click,38.57,0.7645,Y,CR5337
SIMP2014451,NewLaunch,Adverto,SportsDaily,richmedia,Tablet,2025-08-03 13:02:46.248179,impression,0.0,1.7181,Y,CR2000
SIMP2014452,Holiday Promo ,Marketify,CookingBlog,native,Mobile,2025-06-22 21:36:10.248179,impression,0.0,1.6926,N,CR9862
SIMP2014453,Prospect_Camp,BlueSky,NewsToday,video,Mobile,2024-04-28 12:59:21.248179,impression,0.0,0.9162,Y,CR2266
SIMP2014454,NewLaunch,OmniAds,FashionMag,richmedia,Mobile,2024-07-23 09:55:03.248179,impression,0.0,0.523,N,CR7632
SIMP2014455,NewLaunch,Globex,NewsToday,richmedia,Desktop,2024-06-15 19:59:01.248179,impression,0.0,1.0382,N,CR4805
SIMP2014456,Holiday Promo,Acme Corp,MovieHub,richmedia,Tablet,2025-09-17 19:59:03.248179,impression,0.0,0.4156,Y,CR3121
SIMP2014457,AppInstall,Acme Corp,SportsDaily,interstitial,Desktop,2025-07-16 18:26:11.248179,impression,0.0,1.793,Y,CR5747
SIMP2014458,Summer_Sale,Adverto,FashionMag,native,Mobile,2025-03-26 10:51:27.248179,impression,0.0,0.9029,N,CR1486
SIMP2014459,AppInstall,BlueSky,SportsDaily,banner,Tablet,2024-03-08 15:17:44.248179,impression,0.0,1.7551,N,CR2235
SIMP2014460,Retargeting,Innotech,NewsToday,native,Mobile,2024-12-06 17:13:53.248179,conversion,46.47,0.4041,Y,CR6607
SIMP2014461,Holiday Promo,BlueSky,FashionMag,banner,Mobile,2025-08-21 22:02:21.248179,impression,0.0,1.9727,N,CR9303
SIMP2014462,Summer_Sale ,Innotech,FashionMag,richmedia,Tablet,2025-07-23 08:54:34.248179,click,8.05,0.1299,N,CR5958
SIMP2014463,NewLaunch,Adverto,SportsDaily,richmedia,Mobile,2023-12-07 15:46:34.248179,impression,0.0,1.8142,N,CR5989
SIMP2014464,AppInstall,OmniAds,CookingBlog,native,Desktop,2024-05-24 23:32:30.248179,impression,0.0,1.7039,Y,CR3917
SIMP2014465,Retargeting,Innotech,SportsDaily,video,Tablet,2025-03-23 20:42:16.248179,impression,0.0,0.601,N,CR9207
SIMP2014466,AppInstall,Marketify,FashionMag,richmedia,Mobile,2025-07-09 18:49:58.248179,impression,0.0,0.9101,Y,CR4609
SIMP2014467,Holiday Promo,Globex,FashionMag,native,Tablet,2024-12-21 21:29:05.248179,impression,0.0,0.7679,N,CR6428
SIMP2014468,Retargeting,Globex,MovieHub,interstitial,Desktop,2024-07-15 13:36:54.248179,impression,0.0,1.8671,Y,CR7851
SIMP2014469,Video_Boost,BlueSky,SportsDaily,richmedia,Desktop,2025-03-31 12:36:43.248179,impression,0.0,0.7993,Y,CR6082
SIMP2014470,Retargeting,Marketify,NewsToday,native,Tablet,2024-05-11 00:32:31.248179,click,9.44,0.4318,N,CR1709
SIMP2014471,Holiday Promo,Adverto,MovieHub,richmedia,Desktop,2024-12-02 04:17:01.248179,impression,0.0,1.9263,N,CR7074
SIMP2014472,Retargeting,Adverto,NewsToday,native,Tablet,2024-12-31 01:37:57.248179,impression,0.0,0.1273,N,CR1639
SIMP2014473,Prospect_Camp,OmniAds,CookingBlog,richmedia,Tablet,2024-01-21 02:58:53.248179,impression,0.0,1.8561,N,CR4913
SIMP2014474,Video_Boost,Globex,FashionMag,interstitial,Desktop,2025-09-15 08:59:41.248179,impression,0.0,0.3852,Y,CR2506
SIMP2014475,BrandAwareness,BlueSky,MovieHub,interstitial,Desktop,2025-03-04 23:47:48.248179,impression,0.0,1.7415,N,CR9163
SIMP2014476,AppInstall,Marketify,CookingBlog,banner,Desktop,2024-03-11 21:53:12.248179,conversion,31.92,1.5065,Y,CR6695
SIMP2014477,Retargeting,Adverto,TechForum,native,Tablet,2024-07-28 23:16:47.248179,click,46.62,0.5074,N,CR6857
SIMP2014478,Prospect_Camp,Acme Corp,CookingBlog,interstitial,Desktop,2023-11-03 06:41:44.248179,impression,0.0,1.7869,N,CR2710
SIMP2014479,Summer_Sale,Marketify,SportsDaily,video,Desktop,2024-05-29 14:17:08.248179,impression,0.0,0.6405,N,CR8907
SIMP2014480,NewLaunch,OmniAds,SportsDaily,banner,Tablet,2024-02-19 09:06:39.248179,impression,0.0,1.1192,N,CR4549
SIMP2014481,NewLaunch,Acme Corp,NewsToday,native,Desktop,2025-01-14 07:37:38.248179,click,33.44,1.7501,Y,CR5431
SIMP2014482,Prospect_Camp,Innotech,MovieHub,video,Desktop,2024-04-20 19:16:00.248179,impression,0.0,0.0259,Y,CR7947
SIMP2014483,Video_Boost ,Marketify,NewsToday,native,Mobile,2025-07-22 01:45:48.248179,impression,0.0,1.7766,Y,CR1215
SIMP2014484,Video_Boost,Innotech,SportsDaily,interstitial,Mobile,2024-02-20 06:52:01.248179,impression,0.0,0.0635,Y,CR7508
SIMP2014485,Video_Boost,Globex,NewsToday,native,Mobile,2025-01-12 22:57:22.248179,impression,0.0,1.8462,Y,CR7229
SIMP2014486,Prospect_Camp,Globex,CookingBlog,richmedia,Desktop,2024-10-17 15:56:58.248179,impression,0.0,1.7737,Y,CR8172
SIMP2014487,Video_Boost,Acme Corp,TechForum,interstitial,Tablet,2025-02-15 11:01:07.248179,impression,0.0,1.451,Y,CR3101
SIMP2014488,Video_Boost,Globex,SportsDaily,interstitial,Desktop,2024-12-21 09:31:58.248179,impression,0.0,0.0015,Y,CR1763
SIMP2014489,BrandAwareness,BlueSky,CookingBlog,banner,Tablet,2024-10-08 13:19:04.248179,conversion,41.39,1.8009,N,CR2634
SIMP2014490,Summer_Sale,Marketify,NewsToday,video,Desktop,2025-03-17 18:22:47.248179,impression,0.0,1.97,N,CR1716
SIMP2014491,BrandAwareness,BlueSky,NewsToday,native,Desktop,2025-03-05 15:18:17.248179,impression,0.0,0.3638,N,CR2481
SIMP2014492,Retargeting,Globex,NewsToday,video,Tablet,2024-01-12 20:18:16.248179,impression,0.0,0.6666,Y,CR3810
SIMP2014493,Prospect_Camp,Innotech,MovieHub,banner,Desktop,2025-10-08 02:50:03.248179,impression,0.0,0.5779,N,CR2742
SIMP2014494,Summer_Sale,OmniAds,CookingBlog,native,Desktop,2024-07-22 21:20:08.248179,impression,0.0,0.4054,Y,CR9607
SIMP2014495,Retargeting,OmniAds,FashionMag,native,Mobile,2023-12-07 19:31:07.248179,conversion,12.65,1.5254,Y,CR7676
SIMP2014496,Prospect_Camp,Globex,NewsToday,banner,Desktop,2025-10-02 18:55:31.248179,impression,0.0,0.9473,N,CR1695
SIMP2014497,Holiday Promo,Globex,SportsDaily,banner,Tablet,2024-09-11 01:21:03.248179,impression,0.0,0.729,N,CR7004
SIMP2014498,Summer_Sale,Innotech,MovieHub,video,Mobile,2024-07-11 14:37:18.248179,impression,0.0,1.0597,N,CR1589
SIMP2014499,Prospect_Camp,Marketify,FashionMag,video,Desktop,2025-04-17 18:30:09.248179,click,22.55,0.1359,N,CR1074
SIMP2014500,Video_Boost,BlueSky,CookingBlog,richmedia,Tablet,2023-11-20 02:25:11.248179,impression,0.0,1.5831,N,CR4832
SIMP2014501,BrandAwareness,Innotech,TechForum,richmedia,Desktop,2025-09-21 12:23:36.248179,impression,0.0,1.8644,Y,CR4591
SIMP2014502,Summer_Sale,Marketify,MovieHub,banner,Desktop,2024-03-12 11:14:11.248179,impression,0.0,1.5516,N,CR4957
SIMP2014503,NewLaunch,Marketify,NewsToday,interstitial,Tablet,2024-10-22 01:20:25.248179,click,11.73,1.588,N,CR4771
SIMP2014504,Summer_Sale,Acme Corp,FashionMag,interstitial,Desktop,2024-06-05 03:51:29.248179,impression,0.0,0.4409,N,CR4934
SIMP2014505,Holiday Promo,OmniAds,SportsDaily,richmedia,Tablet,2023-12-31 17:30:53.248179,click,30.87,1.7601,N,CR4001
SIMP2014506,AppInstall,Marketify,FashionMag,video,Mobile,2025-03-08 12:49:20.248179,click,19.96,1.9799,Y,CR6766
SIMP2014507,AppInstall,Globex,FashionMag,banner,Desktop,2024-05-13 07:07:35.248179,impression,0.0,1.5,Y,CR6550
SIMP2014508,AppInstall,Marketify,SportsDaily,native,Tablet,2024-06-05 20:20:02.248179,impression,0.0,1.357,Y,CR5154
SIMP2014509,Holiday Promo,BlueSky,CookingBlog,interstitial,Mobile,2024-12-03 09:40:19.248179,impression,0.0,1.975,N,CR6692
SIMP2014510,AppInstall,Globex,CookingBlog,native,Tablet,2024-03-20 22:27:52.248179,impression,0.0,1.9584,N,CR6799
SIMP2014511,Holiday Promo,Innotech,FashionMag,interstitial,Tablet,2025-06-25 07:48:09.248179,impression,0.0,1.2524,Y,CR6384
SIMP2014512,Holiday Promo,Globex,SportsDaily,richmedia,Desktop,2025-10-18 15:05:21.248179,impression,0.0,1.8334,Y,CR1053
SIMP2014513,Video_Boost,BlueSky,FashionMag,interstitial,Desktop,2024-03-08 01:06:56.248179,click,15.52,1.5546,Y,CR5510
SIMP2014514,Summer_Sale,OmniAds,CookingBlog,video,Tablet,2025-05-28 12:17:49.248179,impression,0.0,1.9918,Y,CR8173
SIMP2014515,NewLaunch,Globex,NewsToday,richmedia,Tablet,2025-05-31 15:34:59.248179,impression,0.0,0.586,N,CR5116
SIMP2014516,AppInstall,Innotech,TechForum,video,Desktop,2025-10-03 10:01:19.248179,impression,0.0,1.6095,N,CR4414
SIMP2014517,Video_Boost,Globex,CookingBlog,interstitial,Tablet,2025-05-21 00:03:03.248179,click,41.38,1.0011,Y,CR4479
SIMP2014518,Video_Boost,BlueSky,NewsToday,richmedia,Tablet,2024-12-26 20:04:38.248179,click,18.46,1.0245,Y,CR2946
SIMP2014519,BrandAwareness,Adverto,CookingBlog,native,Desktop,2024-11-18 17:24:32.248179,impression,0.0,0.3381,Y,CR3736
SIMP2014520,NewLaunch ,BlueSky,TechForum,richmedia,Desktop,2024-01-30 19:17:57.248179,impression,0.0,0.1515,N,CR5312
SIMP2014521,Video_Boost,BlueSky,SportsDaily,interstitial,Mobile,2023-11-24 03:12:29.248179,click,4.48,1.2128,Y,CR5592
SIMP2014522,Retargeting,OmniAds,NewsToday,banner,Mobile,2024-02-20 00:47:01.248179,impression,0.0,1.4783,Y,CR1321
SIMP2014523,Summer_Sale,Innotech,CookingBlog,richmedia,Desktop,2024-11-23 06:42:25.248179,impression,0.0,0.1308,N,CR5662
SIMP2014524,NewLaunch,Acme Corp,MovieHub,video,Tablet,2025-02-01 06:09:29.248179,impression,0.0,1.3913,Y,CR9778
SIMP2014525,Holiday Promo,Marketify,TechForum,video,Desktop,2024-03-10 06:59:33.248179,impression,0.0,0.9843,Y,CR7984
SIMP2014526,Video_Boost,Marketify,NewsToday,video,Mobile,2025-01-27 07:36:04.248179,impression,0.0,1.4732,Y,CR6346
SIMP2014527,Prospect_Camp,Acme Corp,NewsToday,interstitial,Desktop,2024-02-28 18:25:41.248179,impression,0.0,0.5704,Y,CR7502
SIMP2014528,NewLaunch,Acme Corp,TechForum,banner,Mobile,2025-08-25 21:45:46.248179,impression,0.0,1.8847,N,CR4437
SIMP2014529,Retargeting,BlueSky,TechForum,richmedia,Mobile,2025-03-08 22:44:03.248179,impression,0.0,1.404,Y,CR2510
SIMP2014530,Summer_Sale,Marketify,SportsDaily,video,Tablet,2023-11-28 09:38:01.248179,conversion,39.25,1.4338,Y,CR5971
SIMP2014531,AppInstall,Marketify,TechForum,richmedia,Mobile,2024-01-11 14:07:23.248179,click,25.01,0.208,Y,CR6796
SIMP2014532,Holiday Promo,BlueSky,SportsDaily,video,Desktop,2024-02-15 17:48:21.248179,click,31.71,1.5525,Y,CR9648
SIMP2014533,Prospect_Camp,Innotech,CookingBlog,interstitial,Desktop,2024-02-09 10:02:03.248179,impression,0.0,1.6298,N,CR7989
SIMP2014534,BrandAwareness,Marketify,CookingBlog,video,Desktop,2024-12-02 11:20:10.248179,impression,0.0,0.7699,Y,CR1775
SIMP2014535,Retargeting,BlueSky,NewsToday,richmedia,Tablet,2025-02-16 08:54:11.248179,impression,0.0,0.3696,N,CR8425
SIMP2014536,Prospect_Camp,BlueSky,CookingBlog,interstitial,Mobile,2024-08-18 20:21:58.248179,impression,0.0,1.1657,N,CR1416
SIMP2014537,Holiday Promo,Acme Corp,NewsToday,native,Mobile,2024-03-28 09:20:02.248179,impression,0.0,0.3477,Y,CR9861
SIMP2014538,Retargeting,Adverto,MovieHub,richmedia,Mobile,2023-11-08 17:45:59.248179,impression,0.0,0.827,Y,CR7482
SIMP2014539,AppInstall,Adverto,FashionMag,native,Desktop,2025-09-26 16:41:03.248179,click,17.62,0.1995,Y,CR4347
SIMP2014540,AppInstall,Adverto,FashionMag,native,Mobile,2024-07-06 17:57:28.248179,impression,0.0,0.3458,N,CR8733
SIMP2014541,Retargeting,BlueSky,NewsToday,richmedia,Mobile,2023-11-15 11:53:05.248179,click,11.55,1.1135,N,CR6831
SIMP2014542,AppInstall ,Innotech,CookingBlog,interstitial,Mobile,2024-10-06 22:24:34.248179,click,21.48,1.3317,N,CR4851
SIMP2014543,Prospect_Camp,BlueSky,NewsToday,richmedia,Desktop,2025-08-24 21:08:01.248179,impression,0.0,1.3219,Y,CR7900
SIMP2014544,Summer_Sale,OmniAds,NewsToday,banner,Mobile,2024-10-12 18:19:17.248179,impression,0.0,1.3147,N,CR9305
SIMP2014545,BrandAwareness,OmniAds,NewsToday,banner,Tablet,2025-07-12 16:47:36.248179,impression,0.0,1.4774,N,CR7125
SIMP2014546,AppInstall,Innotech,FashionMag,video,Desktop,2024-10-29 13:39:24.248179,impression,0.0,1.0945,N,CR1339
SIMP2014547,Prospect_Camp,Innotech,SportsDaily,native,Mobile,2023-12-30 08:03:40.248179,click,9.76,1.2495,N,CR9665
SIMP2014548,BrandAwareness ,Marketify,SportsDaily,native,Mobile,2025-01-13 12:08:14.248179,impression,0.0,0.129,N,CR3784
SIMP2014549,Retargeting,Acme Corp,SportsDaily,banner,Mobile,2024-05-18 19:33:39.248179,click,7.54,0.7137,Y,CR1962
SIMP2014550,Retargeting,BlueSky,TechForum,richmedia,Mobile,2025-09-05 08:00:12.248179,impression,0.0,1.4157,Y,CR7975
SIMP2014551,Retargeting,Adverto,CookingBlog,interstitial,Mobile,2024-03-31 01:13:47.248179,click,17.0,0.5822,N,CR1731
SIMP2014552,Holiday Promo,Innotech,TechForum,richmedia,Mobile,2024-02-18 00:45:14.248179,impression,0.0,0.6638,N,CR4174
SIMP2014553,Prospect_Camp,OmniAds,NewsToday,banner,Desktop,2025-08-27 15:22:37.248179,impression,0.0,1.2571,Y,CR2354
SIMP2014554,Prospect_Camp,Acme Corp,SportsDaily,native,Desktop,2024-05-06 13:39:25.248179,click,28.88,0.8041,Y,CR7989
SIMP2014555,Retargeting,BlueSky,SportsDaily,richmedia,Tablet,2025-02-17 08:10:02.248179,impression,0.0,0.9202,Y,CR1341
SIMP2014556,Summer_Sale,BlueSky,SportsDaily,video,Desktop,2024-12-27 04:14:02.248179,impression,0.0,0.0563,Y,CR6924
SIMP2014557,Retargeting,BlueSky,SportsDaily,interstitial,Mobile,2025-05-02 05:34:33.248179,impression,0.0,1.0409,N,CR8891
SIMP2014558,Video_Boost,Innotech,NewsToday,interstitial,Desktop,2025-03-07 08:06:09.248179,impression,0.0,0.0988,Y,CR3367
SIMP2014559,Prospect_Camp,Innotech,SportsDaily,banner,Tablet,2024-09-05 03:20:39.248179,impression,0.0,1.2035,N,CR4419
SIMP2014560,NewLaunch,Globex,MovieHub,richmedia,Tablet,2025-06-28 12:45:38.248179,impression,0.0,0.8055,Y,CR3711
SIMP2014561,BrandAwareness,Adverto,CookingBlog,video,Mobile,2025-05-24 12:10:59.248179,conversion,44.49,0.2939,N,CR6662
SIMP2014562,Holiday Promo ,OmniAds,MovieHub,interstitial,Mobile,2024-01-11 02:38:26.248179,impression,0.0,0.1552,N,CR6637
SIMP2014563,Holiday Promo,Innotech,CookingBlog,video,Mobile,2023-12-24 18:33:57.248179,click,38.3,0.3295,N,CR3916
SIMP2014564,Summer_Sale,Globex,NewsToday,banner,Desktop,2024-02-25 08:07:09.248179,impression,0.0,1.6984,Y,CR2450
SIMP2014565,AppInstall,Acme Corp,SportsDaily,video,Tablet,2025-09-01 23:18:47.248179,impression,0.0,1.6227,Y,CR6591
SIMP2014566,Video_Boost,Globex,FashionMag,interstitial,Tablet,2025-09-20 04:23:25.248179,click,48.31,0.971,Y,CR4004
SIMP2014567,AppInstall,Adverto,MovieHub,richmedia,Mobile,2025-10-01 16:41:53.248179,impression,0.0,1.7082,N,CR7845
SIMP2014568,BrandAwareness,Innotech,TechForum,interstitial,Tablet,2024-09-12 07:19:27.248179,impression,0.0,0.3841,N,CR7894
SIMP2014569,Retargeting,Globex,SportsDaily,video,Mobile,2024-05-21 12:59:36.248179,conversion,25.92,0.6258,N,CR9265
SIMP2014570,Summer_Sale,Adverto,FashionMag,native,Mobile,2024-12-07 23:48:17.248179,click,41.7,1.0314,Y,CR9514
SIMP2014571,Prospect_Camp,Globex,TechForum,interstitial,Desktop,2025-06-28 10:37:46.248179,impression,0.0,1.6774,N,CR4489
SIMP2014572,NewLaunch,OmniAds,NewsToday,interstitial,Tablet,2023-12-19 19:07:02.248179,click,43.81,1.6664,Y,CR1311
SIMP2014573,Video_Boost,Adverto,FashionMag,native,Tablet,2025-04-01 00:11:42.248179,impression,0.0,1.9487,Y,CR9562
SIMP2014574,Holiday Promo,Globex,SportsDaily,banner,Tablet,2025-04-14 16:18:10.248179,impression,0.0,0.0414,N,CR2472
SIMP2014575,Retargeting,Marketify,SportsDaily,native,Mobile,2024-12-06 14:14:11.248179,impression,0.0,1.9141,N,CR9961
SIMP2014576,Video_Boost ,BlueSky,NewsToday,interstitial,Desktop,2024-07-10 22:42:55.248179,click,43.7,1.2883,Y,CR5820
SIMP2014577,AppInstall,Marketify,CookingBlog,native,Mobile,2025-09-20 20:37:10.248179,impression,0.0,1.9061,Y,CR8701
SIMP2014578,BrandAwareness,Acme Corp,FashionMag,video,Mobile,2024-07-28 17:18:06.248179,impression,0.0,0.6687,Y,CR5037
SIMP2014579,Retargeting,Adverto,CookingBlog,native,Mobile,2025-08-28 07:39:05.248179,impression,0.0,1.7294,N,CR8048
SIMP2014580,AppInstall,Globex,SportsDaily,richmedia,Tablet,2025-09-17 21:13:48.248179,impression,0.0,0.1255,N,CR9315
SIMP2014581,NewLaunch,Adverto,FashionMag,banner,Tablet,2024-10-16 07:00:48.248179,click,41.52,1.2591,N,CR6052
SIMP2014582,BrandAwareness,Globex,FashionMag,richmedia,Tablet,2023-11-30 17:45:28.248179,click,14.43,0.4979,N,CR3050
SIMP2014583,Holiday Promo,Marketify,TechForum,video,Mobile,2024-03-17 00:51:00.248179,impression,0.0,0.255,Y,CR8820
SIMP2014584,AppInstall,Adverto,FashionMag,banner,Desktop,2023-11-20 11:56:35.248179,impression,0.0,1.6785,Y,CR8616
SIMP2014585,BrandAwareness,Adverto,NewsToday,video,Mobile,2025-10-08 17:02:12.248179,impression,0.0,1.5012,Y,CR9874
SIMP2014586,NewLaunch,BlueSky,FashionMag,interstitial,Desktop,2024-09-13 23:25:26.248179,impression,0.0,0.6903,N,CR5091
SIMP2014587,Retargeting,Marketify,FashionMag,richmedia,Tablet,2025-10-31 06:00:35.248179,impression,0.0,0.2685,Y,CR6984
SIMP2014588,Holiday Promo ,Innotech,MovieHub,banner,Tablet,2025-02-21 02:28:15.248179,impression,0.0,1.7518,N,CR3843
SIMP2014589,NewLaunch,Adverto,CookingBlog,native,Desktop,2025-02-07 00:35:11.248179,impression,0.0,1.6383,Y,CR3816
SIMP2014590,Retargeting,Globex,SportsDaily,interstitial,Tablet,2025-02-14 11:46:43.248179,impression,0.0,1.1777,N,CR8901
SIMP2014591,BrandAwareness,Innotech,CookingBlog,richmedia,Tablet,2025-07-09 10:10:48.248179,impression,0.0,0.2752,Y,CR4505
SIMP2014592,Prospect_Camp,Acme Corp,NewsToday,video,Mobile,2024-01-11 09:05:52.248179,impression,0.0,1.0788,N,CR5705
SIMP2014593,Holiday Promo,Marketify,CookingBlog,video,Tablet,2025-08-31 05:43:01.248179,impression,0.0,1.6852,Y,CR7396
SIMP2014594,Prospect_Camp,Marketify,FashionMag,richmedia,Desktop,2024-08-06 01:47:52.248179,impression,0.0,1.4383,Y,CR7792
SIMP2014595,Summer_Sale,Adverto,SportsDaily,video,Tablet,2025-03-22 07:32:58.248179,impression,0.0,1.3596,Y,CR1847
SIMP2014596,Video_Boost ,Adverto,NewsToday,richmedia,Tablet,2025-04-28 15:39:32.248179,click,30.25,1.2593,N,CR9935
SIMP2014597,BrandAwareness,Acme Corp,TechForum,video,Mobile,2024-06-14 04:22:55.248179,click,38.14,0.0038,Y,CR2935
